sep=,
Instrument Serial Num,Reading #,Date,Time,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude, Units,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,K Compound,K Compound Level,K Compound Error,K Concentration,K Error1s,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,Ba Compound,Ba Compound Level,Ba Compound Error,Ba Concentration,Ba Error1s,La Compound,La Compound Level,La Compound Error,La Concentration,La Error1s,Ce Compound,Ce Compound Level,Ce Compound Error,Ce Concentration,Ce Error1s,Pr Compound,Pr Compound Level,Pr Compound Error,Pr Concentration,Pr Error1s,Nd Compound,Nd Compound Level,Nd Compound Error,Nd Concentration,Nd Error1s,Ta Compound,Ta Compound Level,Ta Compound Error,Ta Concentration,Ta Error1s,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,,Real Time 1,Real Time 2,Real Time 3,
803819,15,2019-08-29,10:32:00,Soil,,15,No,,,PPM,,,,2717,119,,,,719,22,,,,4178,19,,,,393,5,,,,3,1,,,,-3,0,,,,-14,0,,,,27,1,,,,21,2,,,,-15,1,,,,-12,1,,,,-2,1,,,,27,1,,,,-1,0,,,,-2,0,,,,5,0,,,,6,1,,,,-1,1,,,,-1,1,,,,0,0,,,,0,1,,,,-1,1,,,,-2,2,,,,-24,3,,,,-6,3,,,,18,8,,,,0,17,,,,-97,34,,,,7,43,,,,-3,92,,,,-2,6,,,,-11,1,,,,-4,0,,,,-2,0,,,,-19,1,,,,-3,1,,,,-2,1,14.0,30,30,30,
803819,16,2019-08-29,10:33:49,Soil,,16,No,,,PPM,,,,2723,118,,,,672,21,,,,3779,18,,,,261,5,,,,1,1,,,,-3,0,,,,-14,0,,,,19,1,,,,18,2,,,,-15,1,,,,-12,1,,,,-2,1,,,,11,0,,,,-1,0,,,,-2,0,,,,6,0,,,,1,1,,,,-1,1,,,,-1,1,,,,-1,0,,,,-3,1,,,,-3,1,,,,-2,2,,,,-26,3,,,,-5,3,,,,12,8,,,,-5,16,,,,36,33,,,,-84,41,,,,202,89,,,,-4,6,,,,-11,1,,,,-4,0,,,,-2,0,,,,-18,1,,,,1,1,,,,0,1,15.0,30,30,30,
803819,17,2019-08-29,10:35:42,Soil,,17,No,,,PPM,,,,2098,110,,,,722,22,,,,3807,18,,,,232,5,,,,6,1,,,,-2,0,,,,-12,0,,,,46,1,,,,109,3,,,,-13,1,,,,-10,1,,,,-3,1,,,,18,1,,,,-1,0,,,,-2,0,,,,10,0,,,,3,1,,,,-1,1,,,,0,1,,,,-0,0,,,,-1,1,,,,-1,1,,,,2,2,,,,-25,3,,,,-3,3,,,,31,8,,,,21,16,,,,8,33,,,,-73,42,,,,127,89,,,,-9,5,,,,-13,1,,,,-4,0,,,,-2,0,,,,-16,1,,,,-3,1,,,,-2,1,16.0,30,30,30,
803819,18,2019-08-29,10:37:31,Soil,,18,No,,,PPM,,,,2318,113,,,,820,23,,,,3926,18,,,,292,5,,,,3,1,,,,-2,0,,,,-14,0,,,,25,1,,,,20,2,,,,-14,1,,,,-11,1,,,,-2,1,,,,20,1,,,,-1,0,,,,-2,0,,,,4,0,,,,4,1,,,,-1,1,,,,0,1,,,,-0,0,,,,-0,1,,,,-1,1,,,,-3,2,,,,-24,3,,,,-10,3,,,,16,8,,,,-30,16,,,,3,33,,,,-48,42,,,,163,90,,,,-10,5,,,,-11,1,,,,-5,0,,,,-2,0,,,,-16,1,,,,-3,1,,,,1,1,17.0,30,30,30,
803819,19,2019-08-29,10:39:21,Soil,,19,No,,,PPM,,,,3034,123,,,,839,23,,,,4298,19,,,,227,5,,,,2,1,,,,-3,0,,,,-14,0,,,,37,1,,,,21,2,,,,-14,1,,,,-13,1,,,,-4,0,,,,14,1,,,,-1,0,,,,-2,0,,,,8,0,,,,5,1,,,,-1,1,,,,0,1,,,,0,0,,,,0,1,,,,-3,1,,,,-2,2,,,,-23,3,,,,-5,3,,,,8,8,,,,-21,16,,,,21,33,,,,-120,42,,,,121,91,,,,-7,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-17,1,,,,-3,1,,,,-2,1,18.0,30,30,30,
803819,20,2019-08-29,10:41:10,Soil,,20,No,,,PPM,,,,3545,132,,,,911,24,,,,4502,20,,,,357,5,,,,4,1,,,,-2,0,,,,-14,0,,,,64,1,,,,32,2,,,,-14,1,,,,-12,1,,,,-6,0,,,,24,1,,,,-1,0,,,,-2,0,,,,22,0,,,,6,1,,,,-3,1,,,,-1,1,,,,-0,0,,,,-1,1,,,,-4,1,,,,-1,2,,,,-24,3,,,,-4,3,,,,16,8,,,,7,17,,,,11,33,,,,-64,42,,,,38,90,,,,-11,5,,,,-12,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-3,1,,,,-0,2,19.0,30,30,30,
803819,21,2019-08-29,10:43:00,Soil,,21,No,,,PPM,,,,3318,128,,,,678,21,,,,5076,21,,,,329,5,,,,4,1,,,,-3,0,,,,-15,0,,,,43,1,,,,16,2,,,,-15,1,,,,-12,1,,,,-5,0,,,,22,1,,,,-1,0,,,,-2,0,,,,6,0,,,,3,1,,,,-0,1,,,,-1,1,,,,-0,0,,,,0,1,,,,-1,1,,,,1,2,,,,-26,3,,,,-6,3,,,,8,8,,,,-16,16,,,,50,33,,,,-14,42,,,,43,90,,,,-9,5,,,,-13,1,,,,-4,0,,,,-2,0,,,,-17,1,,,,-1,1,,,,-4,1,20.0,30,30,30,
803819,22,2019-08-29,10:44:51,Soil,,22,No,,,PPM,,,,3363,129,,,,873,23,,,,4634,20,,,,275,5,,,,2,1,,,,-3,0,,,,-13,0,,,,28,1,,,,35,2,,,,-14,1,,,,-12,1,,,,-3,0,,,,14,1,,,,-1,0,,,,-3,0,,,,12,0,,,,4,1,,,,0,1,,,,-0,1,,,,-1,0,,,,-0,1,,,,-2,1,,,,-2,2,,,,-28,3,,,,-3,3,,,,21,8,,,,-1,17,,,,5,33,,,,-76,42,,,,74,91,,,,-5,6,,,,-13,1,,,,-4,0,,,,-2,0,,,,-18,1,,,,-3,1,,,,2,2,21.0,30,30,30,
803819,23,2019-08-29,10:46:39,Soil,,23,No,,,PPM,,,,3259,127,,,,1102,25,,,,4709,20,,,,298,5,,,,2,1,,,,-3,0,,,,-13,0,,,,50,1,,,,31,2,,,,-14,1,,,,-11,1,,,,-4,0,,,,19,1,,,,-1,0,,,,-2,0,,,,8,0,,,,5,1,,,,-1,1,,,,-1,1,,,,-1,0,,,,0,1,,,,-1,1,,,,-2,2,,,,-24,3,,,,2,3,,,,14,8,,,,-8,16,,,,47,33,,,,-38,42,,,,183,89,,,,-2,6,,,,-12,1,,,,-6,0,,,,-2,0,,,,-17,1,,,,0,1,,,,-2,1,22.0,30,30,30,
803819,24,2019-08-29,10:48:27,Soil,,24,No,,,PPM,,,,2669,117,,,,821,23,,,,3925,18,,,,176,4,,,,1,1,,,,-3,0,,,,-13,0,,,,24,1,,,,15,2,,,,-14,1,,,,-13,1,,,,-4,0,,,,9,0,,,,-1,0,,,,-2,0,,,,5,0,,,,2,1,,,,0,1,,,,-0,1,,,,0,0,,,,-3,1,,,,-1,1,,,,-0,2,,,,-34,3,,,,-9,3,,,,3,8,,,,-15,16,,,,0,33,,,,-25,42,,,,60,90,,,,-9,5,,,,-13,1,,,,-5,0,,,,-2,0,,,,-20,1,,,,-3,1,,,,-3,1,23.0,30,30,30,
803819,25,2019-08-29,10:50:18,Soil,,25,No,,,PPM,,,,3675,132,,,,796,23,,,,5163,21,,,,310,5,,,,3,1,,,,-3,0,,,,-15,0,,,,34,1,,,,23,2,,,,-15,1,,,,-11,1,,,,1,1,,,,18,1,,,,-1,0,,,,-2,0,,,,7,0,,,,3,1,,,,-0,1,,,,0,1,,,,-0,0,,,,-1,1,,,,-4,1,,,,-2,2,,,,-31,3,,,,-11,3,,,,21,8,,,,-13,16,,,,-18,33,,,,-80,42,,,,-58,90,,,,-11,5,,,,-12,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-3,1,,,,0,1,24.0,30,30,30,
803819,26,2019-08-29,10:52:09,Soil,,26,No,,,PPM,,,,1329,98,,,,812,23,,,,3735,18,,,,461,5,,,,3,1,,,,-2,0,,,,-14,0,,,,20,1,,,,28,2,,,,-14,1,,,,-11,1,,,,3,1,,,,20,1,,,,-1,0,,,,-2,0,,,,5,0,,,,6,1,,,,0,1,,,,0,1,,,,-0,0,,,,-1,1,,,,-2,1,,,,-2,2,,,,-25,3,,,,-6,3,,,,13,8,,,,-32,17,,,,16,34,,,,-97,43,,,,92,93,,,,0,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-19,1,,,,-5,1,,,,-1,1,25.0,30,30,30,
803819,27,2019-08-29,10:53:58,Soil,,27,No,,,PPM,,,,2915,122,,,,881,23,,,,3782,18,,,,358,5,,,,1,1,,,,-3,0,,,,-14,0,,,,26,1,,,,27,2,,,,-13,1,,,,-12,1,,,,0,1,,,,27,1,,,,-1,0,,,,-2,0,,,,6,0,,,,4,1,,,,-1,1,,,,-0,1,,,,-1,0,,,,-0,1,,,,-3,1,,,,-3,2,,,,-26,3,,,,-3,3,,,,25,8,,,,-20,17,,,,-31,34,,,,-34,42,,,,84,91,,,,-17,5,,,,-11,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-3,1,,,,0,2,26.0,30,30,30,
803819,28,2019-08-29,10:55:47,Soil,,28,No,,,PPM,,,,4194,139,,,,681,21,,,,5084,21,,,,251,5,,,,3,1,,,,-3,0,,,,-14,0,,,,34,1,,,,20,2,,,,-14,1,,,,-11,1,,,,-0,1,,,,17,1,,,,-1,0,,,,-2,0,,,,9,0,,,,4,1,,,,-1,1,,,,-1,1,,,,1,0,,,,0,1,,,,-1,1,,,,-2,2,,,,-27,3,,,,-4,3,,,,13,8,,,,-27,16,,,,-15,33,,,,-14,42,,,,3,90,,,,-9,5,,,,-13,1,,,,-3,0,,,,-2,0,,,,-16,1,,,,-2,1,,,,-3,1,27.0,30,30,30,
803819,29,2019-08-29,10:57:37,Soil,,29,No,,,PPM,,,,3544,131,,,,915,24,,,,4664,20,,,,263,5,,,,-0,1,,,,-3,0,,,,-13,0,,,,28,1,,,,30,2,,,,-15,1,,,,-10,1,,,,-3,1,,,,15,1,,,,-1,0,,,,-2,0,,,,6,0,,,,5,1,,,,-1,1,,,,-0,1,,,,-0,0,,,,-2,1,,,,-3,1,,,,-1,2,,,,-29,3,,,,1,3,,,,11,8,,,,-7,17,,,,-12,34,,,,-74,43,,,,-81,92,,,,-9,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-19,1,,,,-3,1,,,,-0,1,28.0,30,30,30,
803819,30,2019-08-29,10:59:38,Soil,,30,No,,,PPM,,,,3132,123,,,,907,23,,,,4299,19,,,,171,4,,,,4,1,,,,-3,0,,,,-14,0,,,,24,1,,,,20,2,,,,-13,1,,,,-12,1,,,,-2,1,,,,16,1,,,,-1,0,,,,-2,0,,,,3,0,,,,5,1,,,,-1,1,,,,-1,1,,,,-0,0,,,,-2,1,,,,-2,1,,,,-2,2,,,,-24,3,,,,-5,3,,,,25,8,,,,7,16,,,,3,33,,,,-54,41,,,,80,89,,,,1,6,,,,-13,1,,,,-4,0,,,,-2,0,,,,-17,1,,,,-3,1,,,,-3,1,29.0,30,30,30,
803819,31,2019-08-29,11:01:26,Soil,,31,No,,,PPM,,,,2046,110,,,,775,23,,,,3816,18,,,,444,5,,,,2,1,,,,-2,0,,,,-14,0,,,,30,1,,,,34,2,,,,-15,1,,,,-12,1,,,,2,1,,,,14,1,,,,-1,0,,,,-2,0,,,,7,0,,,,6,1,,,,0,1,,,,-0,1,,,,-1,0,,,,-1,1,,,,-3,1,,,,-1,2,,,,-27,3,,,,-7,3,,,,14,8,,,,-13,17,,,,23,34,,,,31,43,,,,-5,93,,,,-12,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-18,1,,,,-1,1,,,,-2,1,30.0,30,30,30,
803819,32,2019-08-29,11:03:24,Soil,,32,No,,,PPM,,,,3225,126,,,,816,23,,,,4389,19,,,,245,5,,,,1,1,,,,-3,0,,,,-14,0,,,,23,1,,,,17,2,,,,-14,1,,,,-11,1,,,,-1,1,,,,12,1,,,,-1,0,,,,-2,0,,,,5,0,,,,2,1,,,,-0,1,,,,-1,1,,,,0,0,,,,-0,1,,,,-0,1,,,,-0,2,,,,-28,3,,,,-5,3,,,,21,8,,,,-12,17,,,,41,34,,,,-103,43,,,,-61,92,,,,-3,6,,,,-11,1,,,,-5,0,,,,-2,0,,,,-20,1,,,,-1,1,,,,-2,1,31.0,30,30,30,
803819,33,2019-08-29,11:05:11,Soil,,33,No,,,PPM,,,,3884,133,,,,930,24,,,,4215,19,,,,275,5,,,,1,1,,,,-3,0,,,,-14,0,,,,39,1,,,,20,2,,,,-13,1,,,,-12,1,,,,-1,1,,,,17,1,,,,-1,0,,,,-2,0,,,,8,0,,,,2,1,,,,-2,1,,,,-1,1,,,,-0,0,,,,-1,1,,,,-3,1,,,,-1,2,,,,-27,3,,,,-4,3,,,,28,8,,,,8,16,,,,19,32,,,,-44,41,,,,169,88,,,,-11,5,,,,-12,1,,,,-4,0,,,,-2,0,,,,-17,1,,,,-2,1,,,,0,1,32.0,30,30,30,
